Accession	iXnos
BtCD00665826	0.786567565707042
BtCD00665845	0.936205307905779
BtCD00665846	0.973835823519671
BtCD00665854	0.892887725589634
BtCD00665867	0.716718954038647
BtCD00665868	0.754826096472724
BtCD00665869	0.830903466090562
BtCD00665870	0.815689203451649
BtCD00665871	0.859725727396431
BtCD00665872	0.825772389944002
BtCD00665874	0.862625878623256
BtCD00665875	0.852119769791403
BtCD00665946	0.96798197803944
BtCD00665950	0.910372323581012
BtCD00666056	1.01612607600915
BtCD00666057	0.987904727997143
BtCD00666126	0.591530977968856
BtCD00666236	0.814494445865094
BtCD00666289	0.975385267346801
BtCD00670614	0.737449031864522
BvCD00331162	0.845812770517621
BvCD00331163	0.834089995149491
BvCD00331164	0.8176223931919
BvCD00334750	1.10523226853843
BvCD00334751	1.01880269579355
BvCD00334752	0.919752109034447
BvCD00334753	0.982897888059187
BvCD00334754	0.916866496404165
BvCD00334755	0.968584886170873
BvCD00334756	0.930416912269581
BvCD00334757	0.918861368866018
BvCD00338386	0.970320195513835
BvCD00339939	0.95034300016699
BvCD00339940	0.851725113400873
BvCD00339941	0.825794484519852
BvCD00385420	0.769555051238289
BvCD00422982	0.898206026654477
BvCD00530879	0.911873155570676
BvCD00536154	0.897064936296621
BvCD00536155	0.910748997087667
BvCD00536156	0.910688862245057
BvCD00536158	0.898043481410531
BvCD00536159	0.917219515368623
BvCD00536160	0.898007126704511
BvCD00536161	0.919104082138983
BvCD00536162	0.908036015959959
BvCD00540670	1.05509696589143
BvCD00540671	1.06040433128265
BvCD00540672	0.887644176821652
BvCD00540673	0.90693300857443
BvCD00540674	0.909243547248493
BvCD00540675	0.804918525838297
BvCD00540676	0.945297136654705
BvCD00540677	0.987158458895126
BvCD00540678	0.98783488791419
BvCD00540679	0.98392218434157
BvCD00540680	0.974541950782167
BvCD00540910	0.839447007930361
BvCD00540911	0.886212360045441
BvCD00540912	0.862595557037085
BvCD00583988	0.758765415549596
BvCD00583989	0.795653756938026
BvCD00627926	0.882250716736047
BvCD00651802	0.931070035711463
BvCD00665924	1.038562325605
BvCD00666256	0.89716100766877
CaCD00334925	0.745862811947402
CaCD00334926	0.757605620594664
CaCD00334965	0.857695208219702
CaCD00339328	0.917552998813027
CaCD00339329	0.829728624999784
CaCD00339330	0.841412806128451
CaCD00339331	0.768475022451
CaCD00339332	0.841015995293066
CaCD00339333	0.752615813708183
CaCD00339334	0.848122304442358
CaCD00339335	0.773455763785505
CaCD00339548	0.829180254526312
CaCD00339549	0.760814824296844
CaCD00339550	0.835154492390685
CaCD00339551	0.71829211602035
CaCD00339552	0.710969206414987
CaCD00339822	1.08912750715832
CaCD00339823	1.10212880949859
CaCD00339824	1.15291454437883
CaCD00344071	0.754142242138154
CaCD00344072	0.77775907963524
CaCD00344073	0.794636756783115
CaCD00344074	0.679299486785022
CaCD00344075	0.85707059408526
CaCD00344076	0.728451249876335
CaCD00344077	0.891150414390977
CaCD00344078	0.929520034688426
CaCD00344079	0.72789952440495
CaCD00344080	0.62680571186589
CaCD00344358	0.858173604819355
CaCD00344359	0.838299952302084
CaCD00344360	0.842223192945429
CaCD00344361	0.810685384349546
CaCD00344362	0.866961886206732
CaCD00385259	0.751534243836952
CaCD00385260	0.839302133844705
CaCD00385261	0.846136651255938
CaCD00385262	0.993810957945456
CaCD00385263	0.78985475117447
CaCD00385264	0.801517152528108
CaCD00385265	0.831886521417883
CaCD00385266	1.03913130236478
CaCD00385267	0.637059139490575
CaCD00385268	0.872817994432924
CaCD00385269	0.921052507745399
CaCD00397377	0.851459231506033
CaCD00397378	0.606368572253945
CaCD00397379	0.679406525845818
CaCD00397380	0.856788852364159
CaCD00397381	0.721400946864643
CaCD00397382	0.910517448940801
CaCD00397383	0.739558491771512
CaCD00397384	1.02895943126183
CaCD00397385	0.779750342041192
CaCD00397386	0.871909898197116
CaCD00423042	0.862985026905269
CaCD00423421	0.702851792891902
CaCD00423422	0.775218246685332
CaCD00423423	0.792854018012329
CaCD00423424	0.7437536334325
CaCD00423425	0.783746849198368
CaCD00423426	0.67739419392894
CaCD00423427	0.781792928095029
CaCD00423435	0.593360933245884
CaCD00423467	0.77016058169226
CaCD00530843	0.874723117448494
CaCD00530844	0.898978996800851
CaCD00530919	0.978823770039226
CaCD00530968	0.702196765598098
CaCD00531107	0.822786758353417
CaCD00531108	0.666172466151807
CaCD00531109	0.751726329652295
CaCD00531110	0.695748367893014
CaCD00531111	0.672367217568299
CaCD00531112	0.722941392709045
CaCD00531113	0.738936297625973
CaCD00531114	0.672609330347858
CaCD00531115	0.760944190803876
CaCD00531265	0.745125211078817
CaCD00531292	0.700627202516808
CaCD00531293	0.723033571611424
CaCD00536412	0.687514987324362
CaCD00536413	0.696563573820544
CaCD00536414	0.687638459736089
CaCD00536415	0.653827498594865
CaCD00536416	0.688457877185381
CaCD00536417	0.676123383749882
CaCD00536418	0.664386255922584
CaCD00536419	0.694490896354839
CaCD00536420	0.682968425547318
CaCD00540344	0.723956352165356
CaCD00540346	0.855703651446723
CaCD00540430	0.579190468502647
CaCD00540431	0.700445427047003
CaCD00540432	0.765818872786613
CaCD00540433	0.690773549018562
CaCD00540434	0.644105715305438
CaCD00540435	0.787861313409847
CaCD00540980	0.899213709321706
CaCD00583986	0.675534864665874
CaCD00583987	0.728437248734076
CaCD00590143	0.8804246704151
CaCD00590144	0.927969009761225
CaCD00590145	0.893791661367189
CaCD00590146	0.886678801547302
CaCD00596903	0.839304930792082
CaCD00596904	0.937756445912769
CaCD00597186	0.938993257240306
CaCD00597187	0.93750038114771
CaCD00598823	0.845170890463779
CaCD00627660	0.829552201908284
CaCD00627661	0.874044681462504
CaCD00627662	0.773402365635379
CaCD00627663	0.884131617849495
CaCD00627664	0.937789936244409
CaCD00627721	0.795570770698398
CaCD00627722	0.680796647604355
CaCD00627723	0.688597993755675
CaCD00627724	0.713872906369555
CaCD00666214	0.866356259451585
CaCD00670632	0.931937573735951
CcCD00331151	0.898391024697436
CcCD00331152	1.08115353370825
CcCD00331153	1.07584647404075
CcCD00331154	0.918649850683688
CcCD00331155	1.05292654825533
CcCD00334715	1.0021239849649
CcCD00334716	1.15140532146223
CcCD00334717	1.10120695092981
CcCD00344475	1.1312400679197
CcCD00344476	1.12196589107912
CcCD00384730	0.914435254625856
CcCD00384731	0.970429024702762
CcCD00384732	1.12869587159214
CcCD00384733	1.27739502256502
CcCD00384770	1.12777174481062
CcCD00384771	1.06163940954891
CcCD00384772	1.10235216150163
CcCD00384773	1.10364080822554
CcCD00384774	0.979194849802492
CcCD00384775	1.44429053086785
CcCD00384776	1.08511328664018
CcCD00384896	1.2822402983582
CcCD00384897	1.24230157138124
CcCD00384898	1.13194889607181
CcCD00385092	1.34028039476657
CcCD00385093	1.07976148132943
CcCD00385094	0.954862187941849
CcCD00385095	1.1246612614776
CcCD00385096	1.00166288454437
CcCD00385097	1.20846681004152
CcCD00385098	1.00594216383473
CcCD00385099	1.25289940736724
CcCD00385100	0.850695253413533
CcCD00385101	1.13061992302831
CcCD00385102	1.14848597797366
CcCD00422880	1.23519245741547
CcCD00530766	0.923137129430529
CcCD00531267	1.03350325623645
CcCD00531284	1.27482962727587
CcCD00536503	1.04132845539177
CcCD00536504	1.07351579063562
CcCD00536505	1.07815511795715
CcCD00540267	1.29314035517963
CcCD00540512	1.25650365402195
CcCD00540513	1.26509144092935
CcCD00540514	1.24165027550015
CcCD00540515	1.28208849334154
CcCD00540637	1.04484180426289
CcCD00540638	1.28835351682517
CcCD00540639	1.11050913443173
CcCD00540726	1.10994004280442
CcCD00546445	1.02355750359525
CcCD00546446	1.04777790193943
CcCD00546447	1.05467775495297
CcCD00546448	1.08170431513541
CcCD00546449	1.02491759692204
CcCD00546450	1.06604992887525
CcCD00546451	1.03685206160286
CcCD00546452	1.05429333899388
CcCD00546453	1.06755652633601
CcCD00627952	1.25079114202385
CcCD00666028	1.12065227031721
CcCD00666164	1.13683371146538
CcCD00666266	1.3367555872614
CdCD00331618	0.756398750971982
CdCD00334746	0.810666902744214
CdCD00334747	0.862821542445035
CdCD00334748	0.924007147513201
CdCD00334749	0.913392955555836
CdCD00334921	0.97033300442946
CdCD00334922	1.01716429720984
CdCD00334923	1.09466207308835
CdCD00334924	1.10438584387567
CdCD00334962	0.779606147156442
CdCD00334963	1.06225170695436
CdCD00334964	1.01308538864672
CdCD00336891	1.00377311931368
CdCD00338318	1.04204182483939
CdCD00338498	1.1691921396929
CdCD00338499	1.19053515707846
CdCD00339312	1.19116022332009
CdCD00339313	1.05395825463124
CdCD00339314	1.20724615663112
CdCD00339315	1.06751137505853
CdCD00339316	1.15171726099344
CdCD00339317	0.905350037957172
CdCD00339318	1.17004340112264
CdCD00339319	1.12386215948893
CdCD00339320	1.13415099291116
CdCD00339321	1.15555516969054
CdCD00339322	1.11943560860568
CdCD00339323	1.12279951557555
CdCD00339324	0.884910473493932
CdCD00339325	1.08558992164513
CdCD00339326	1.06235107540581
CdCD00339327	1.08844713002763
CdCD00339546	0.878784806337186
CdCD00339547	0.948296149569507
CdCD00339963	1.07953046336974
CdCD00339970	0.871125184802691
CdCD00339971	0.67219587968195
CdCD00339972	0.689856490230298
CdCD00339973	0.714211428381672
CdCD00339974	0.737532152758318
CdCD00339975	0.689565039513684
CdCD00339976	0.719118577278103
CdCD00339977	0.679218643965436
CdCD00339978	0.757015442303973
CdCD00339979	0.799662697225877
CdCD00339980	0.753429933423578
CdCD00339981	0.553466259613147
CdCD00339982	0.81960922532656
CdCD00339983	0.733316760679131
CdCD00340112	0.71154763272826
CdCD00340113	0.701013848655988
CdCD00342719	0.930747533993846
CdCD00342720	0.764910777794224
CdCD00342721	0.868061360535333
CdCD00342722	0.964117443717391
CdCD00342723	1.00995262438012
CdCD00342724	0.953708203594721
CdCD00342725	0.89998833550522
CdCD00342726	0.951061294973131
CdCD00343831	0.936757927718144
CdCD00343832	0.873045951809315
CdCD00343833	0.895032643367384
CdCD00343834	0.834005008828425
CdCD00343835	0.825539746692555
CdCD00343836	0.872005084396744
CdCD00344345	0.826252212579428
CdCD00344603	0.978087254378624
CdCD00344604	0.970073283678673
CdCD00344605	1.00205777932828
CdCD00385419	0.962157605069285
CdCD00422953	0.957046524521772
CdCD00422980	0.867639674123171
CdCD00422988	1.15205737110307
CdCD00423105	0.831855046926444
CdCD00423147	0.58194888637505
CdCD00530838	0.982654916225513
CdCD00530839	1.08195010771518
CdCD00531127	0.898724174903722
CdCD00531128	1.02594756564965
CdCD00531129	0.6945369781159
CdCD00531130	0.705736923512561
CdCD00531131	0.669783703373608
CdCD00531132	0.611292534582795
CdCD00531133	0.682655319136721
CdCD00531134	0.763933833441814
CdCD00531135	0.572035949013741
CdCD00531136	0.783152225749499
CdCD00531137	0.747805605036278
CdCD00531138	0.754158994662404
CdCD00531139	0.762170561760715
CdCD00531140	0.584342990228921
CdCD00531158	0.984625788798661
CdCD00540669	0.749723806587637
CdCD00591147	0.576980038625787
CdCD00591148	0.601257646068493
CdCD00591149	0.562011188007924
CdCD00591150	0.819449931049451
CdCD00591151	0.789784057876638
CdCD00591152	0.810609345308951
CdCD00591340	0.832900752479255
CdCD00591341	0.595484283937265
CdCD00591342	0.876690135773987
CdCD00591343	0.870029833222594
CdCD00591344	0.758937683061578
CdCD00591518	1.02549582796161
CdCD00591519	1.02241311864437
CdCD00598836	1.10330608328936
CdCD00627728	1.020599515725
CdCD00627729	0.568834573970697
CdCD00627730	0.686414700821512
CdCD00627742	0.97416694978846
CdCD00627743	0.990346163295878
CdCD00627744	1.11094631793731
CdCD00627780	0.882865898472491
CdCD00627857	0.778903089080821
CdCD00627858	0.708503011468811
CdCD00627859	0.823237141354289
CdCD00627860	0.806106039425269
CdCD00627861	0.760158709463542
CdCD00627862	0.71225150165927
CdCD00628060	0.805859506894671
CdCD00628084	0.81843316835465
CdCD00666089	0.947089264719497
CdCD00666203	0.949484938816428
CdCD00666213	1.18524263348983
CeCD00339821	0.82734999067573
CgCD00331701	1.03606330775249
CgCD00334667	1.05303660594022
CgCD00334668	0.934310378174228
CgCD00334669	1.02510886135505
CgCD00334670	1.19606445688429
CgCD00334671	1.04834018147408
CgCD00334672	1.11673712851827
CgCD00334674	1.07978193275917
CgCD00334675	0.989558729396458
CgCD00334676	1.04073094800931
CgCD00334677	1.27981832606332
CgCD00334678	0.99536913346982
CgCD00334692	1.18538879079528
CgCD00338493	1.16509582928847
CgCD00338494	1.31682430381727
CgCD00338495	1.28255216154321
CgCD00338496	1.09769148278116
CgCD00338497	1.06299099686427
CgCD00338575	1.15077513291535
CgCD00338576	1.04710846513375
CgCD00339938	1.03302339767699
CgCD00343837	0.945470372238376
CgCD00343838	1.01406814792212
CgCD00343839	1.00668984395506
CgCD00343840	0.992663344677254
CgCD00343841	1.07451191586778
CgCD00343842	1.00541339871417
CgCD00343843	1.03246116364134
CgCD00343844	0.995481673988959
CgCD00343845	1.06050353342676
CgCD00343846	1.06194061585049
CgCD00343847	1.10409314130912
CgCD00343848	1.03281042322609
CgCD00384719	0.994071454893031
CgCD00384720	0.995132081672766
CgCD00384721	0.92103946219403
CgCD00384722	0.9361206923867
CgCD00384723	0.92534369666345
CgCD00384724	0.990949739419605
CgCD00384725	0.96879768761996
CgCD00384726	0.87732641237663
CgCD00384727	0.950951985443635
CgCD00384728	1.04327038646284
CgCD00384729	1.06227333586767
CgCD00384786	1.00509150883289
CgCD00384787	0.917776734307314
CgCD00422979	1.10359259597108
CgCD00423005	1.02342455938336
CgCD00530726	1.07484280425848
CgCD00530727	1.15737286162436
CgCD00530728	1.07420829259534
CgCD00530729	1.30861625562716
CgCD00530895	1.2778008894348
CgCD00530897	1.08732325098189
CgCD00531118	1.1611089732716
CgCD00536408	1.01788445358715
CgCD00536409	0.800811001789048
CgCD00536410	0.82929368757265
CgCD00536411	1.02075661754781
CgCD00540666	1.07540017576156
CgCD00540667	1.07874626218143
CgCD00540668	1.08011975669636
CgCD00540729	1.27934535553296
CgCD00540730	1.16427568467791
CgCD00540778	0.999763225645187
CgCD00540779	1.02810491494918
CgCD00583979	0.939416916977982
CgCD00583980	0.953438330330725
CgCD00583981	1.13212177850994
CgCD00583982	0.968986253639138
CgCD00583983	0.972283999291877
CgCD00583984	1.05690010533243
CgCD00583985	1.07385043631488
CgCD00591130	1.04358055965824
CgCD00591131	1.07469761738446
CgCD00591132	1.05779844785981
CgCD00591133	1.04475140597881
CgCD00591134	1.08135349295197
CgCD00591135	1.06217269136448
CgCD00591136	1.07734715047914
CgCD00591137	1.0553328563523
CgCD00591138	1.03054600680973
CgCD00591139	1.05959609466841
CgCD00591140	1.0335437568089
CgCD00591141	1.04977956224827
CgCD00591142	1.04314060868984
CgCD00591143	1.04510599623108
CgCD00591144	1.04073100195522
CgCD00591145	1.04930234590802
CgCD00591146	1.04761280170669
CgCD00591289	1.1190528957316
CgCD00591290	1.05068547512569
CgCD00591291	1.08685525695765
CgCD00591336	0.975850028258481
CgCD00591337	0.977281412765421
CgCD00598708	1.00013612185474
CgCD00598793	0.83531522813401
CgCD00627901	1.03728065461008
CgCD00628047	1.12806115052357
CgCD00666058	1.0636468205552
CgCD00666145	1.03089167470482
CgCD00666152	0.955345032516387
CgCD00666153	1.01454010898645
ChCD00331161	0.836520820319544
ChCD00331615	0.789454463329068
ChCD00331616	0.809921551139935
ChCD00331617	0.830034454957086
ChCD00334955	0.843031017189852
ChCD00338571	0.762126540160681
ChCD00338572	0.747525712001639
ChCD00338573	0.723748708725057
ChCD00338574	0.796049784024371
ChCD00340082	0.720753159863039
ChCD00340083	0.80473694574554
ChCD00341351	0.832754711289724
ChCD00341352	0.826828620487007
ChCD00341353	0.834538899224059
ChCD00344346	0.790501695781191
ChCD00344347	0.774750680994624
ChCD00344348	0.778642844480877
ChCD00344349	0.753585092981832
ChCD00422983	0.730954229469694
ChCD00539656	0.778859487515591
ChCD00539657	0.804646934272673
ChCD00539658	0.816013428952201
ChCD00540906	0.811548325790586
ChCD00540907	0.752149697324306
ChCD00540908	0.814759923710166
ChCD00540909	0.827474378121464
ChCD00583962	0.779441744813851
ChCD00583963	0.807966687337415
ChCD00583964	0.794238177471866
ChCD00583965	0.882120573866136
ChCD00583966	0.784445973695855
ChCD00583967	0.818662181152257
ChCD00583968	0.805239208413582
ChCD00583969	0.876103148226212
ChCD00583970	0.887067716847906
ChCD00583971	0.751101183774081
ChCD00583972	0.785693067908569
ChCD00583973	0.754580220146188
ChCD00583974	0.80697470264621
ChCD00583975	0.823950535450809
ChCD00583976	0.805422938641882
ChCD00583977	0.662630299661598
ChCD00583978	0.816636948529633
ChCD00584516	0.753040000970453
ChCD00590495	0.728283666610006
ChCD00590496	0.905842782493014
ChCD00590497	0.70711177136204
ChCD00590498	0.762791318205632
ChCD00590499	0.813003692751782
ChCD00591128	0.928456921372904
ChCD00591129	0.939445490977447
ChCD00591381	0.879578875964114
ChCD00591382	0.865569490754473
ChCD00598688	0.82361371404516
ChCD00605631	0.805022868370235
ChCD00627831	0.872851484841277
ChCD00627925	0.814945608490983
ChCD00628013	1.01229870187086
ChCD00665883	0.846178659245866
CjCD00334679	0.892710437531013
CjCD00334680	0.686288925943881
CjCD00334681	0.606199973523859
CjCD00334682	0.682761844387971
CjCD00334683	0.7474983747223
CjCD00334684	0.913484487015008
CjCD00334685	0.751401772628845
CjCD00334686	0.789504750324853
CjCD00334969	0.853507706776096
CjCD00334970	0.789186356173211
CjCD00334971	0.86194329919884
CjCD00334972	0.837432733293375
CjCD00339521	0.620404428451309
CjCD00339522	0.792889047779082
CjCD00339523	0.815668253082218
CjCD00339524	0.64609018179348
CjCD00339525	0.825016297668397
CjCD00339920	0.770083545520313
CjCD00339966	0.752946363820432
CjCD00385287	0.782818257344313
CjCD00385288	0.815628672277463
CjCD00385289	0.576437560147764
CjCD00385290	0.617687536067855
CjCD00385291	0.670416728530588
CjCD00385292	0.757734807045521
CjCD00385293	0.634529530380553
CjCD00422859	0.746355172278983
CjCD00530730	0.802572881904668
CjCD00530746	0.665214099409942
CjCD00531116	0.604434264362739
CjCD00531117	0.603030698734047
CjCD00536133	0.773125833675367
CjCD00536134	0.769949009614858
CjCD00540348	0.832625078853881
CjCD00540444	0.569261455443539
CjCD00540445	0.581473164237196
CjCD00627725	0.676222304492213
CjCD00627726	0.635593826875841
CjCD00627902	0.675068440016571
CjCD00627903	0.716869426371443
CjCD00627955	0.872563652511512
CjCD00627988	0.765767087204802
CjCD00628034	0.665123400801982
CjCD00628080	0.740536183294865
CjCD00666263	0.786727227398115
CjCD00666264	0.695856854598664
ClCD00338862	0.999913172433874
ClCD00338863	1.00372700198055
ClCD00338864	0.782570227870228
ClCD00338865	1.05320970197977
ClCD00338866	0.767135724616874
ClCD00341440	0.790551951120919
ClCD00341441	0.808745780935966
ClCD00341442	0.779700861332634
ClCD00341443	0.811190833546312
ClCD00341444	0.782312680026386
ClCD00341445	0.789513575371712
ClCD00341446	0.797629175307358
ClCD00341447	0.783411884681795
ClCD00536077	1.02485537703986
ClCD00536078	0.909972518141672
ClCD00536079	0.993060992016368
ClCD00536080	1.01826475574159
ClCD00536081	0.984168384851351
ClCD00536082	0.904828175634781
ClCD00536083	0.911423792016732
ClCD00536084	1.04128785931838
ClCD00536085	0.899919082132078
ClCD00536086	1.0327407472765
ClCD00536087	0.961216749289168
ClCD00536088	0.961245651849956
ClCD00536089	1.08440086919448
ClCD00536395	1.02334170463994
ClCD00536396	1.07893873801558
ClCD00536397	1.03473616954881
ClCD00536398	1.06301037699524
ClCD00540295	0.886361610617919
ClCD00540296	0.889989350825285
ClCD00540297	0.889378973027666
ClCD00540298	0.902757279482519
ClCD00540299	0.91196491977956
ClCD00540539	0.955230116189423
ClCD00540540	0.954540206860793
ClCD00584274	1.06978346137978
ClCD00584275	0.870229065145767
ClCD00584276	1.0987595153331
ClCD00590297	0.841280497459243
ClCD00590298	1.12716987560946
ClCD00590299	0.813174239865789
ClCD00590300	0.884762240956176
ClCD00590301	0.870044394133499
ClCD00590302	0.801726275765098
ClCD00590303	0.988648345915821
ClCD00590304	1.13171710084008
ClCD00590305	1.01564620006445
ClCD00590306	0.766160789182669
ClCD00627844	0.98083167221578
ClCD00627987	1.02423820360604
CmCD00338511	1.04290786922045
CmCD00338512	1.03580293799695
CmCD00338513	0.983641787714867
CmCD00338514	1.04495391254209
CmCD00338515	1.02268110218398
CmCD00338516	1.11111497047452
CmCD00338517	0.966219511656747
CmCD00338518	0.985553781713313
CmCD00338519	0.988624141043715
CmCD00338520	0.995676404663752
CmCD00338521	0.975433413154337
CmCD00338522	1.06039737011446
CmCD00384675	0.81946693328132
CmCD00384676	1.2482096810528
CmCD00384677	0.906933835374131
CmCD00384678	0.849360420432995
CmCD00384679	0.950473958560515
CmCD00384680	0.909841981483743
CmCD00384681	0.967486717786982
CmCD00384682	1.22327428850008
CmCD00384683	1.01478485212339
CmCD00384684	0.91256889432286
CmCD00384685	1.00345626792071
CmCD00384686	1.17788244792838
CmCD00384687	1.15029315105714
CmCD00384688	0.901164023419644
CmCD00384689	1.02170657259118
CmCD00536163	1.29695309415447
CmCD00536164	1.28264184799797
CmCD00536165	1.13957976924966
CmCD00536166	1.26097870700464
CmCD00536167	1.26667322364983
CmCD00536168	1.31977631943926
CmCD00591469	1.01196668652646
CmCD00591470	1.06121737051403
CmCD00591471	1.08587230238012
CmCD00591472	0.989167012866983
CmCD00591473	1.00608465090622
CmCD00591474	1.01313962026104
CmCD00598804	1.10045673162008
CmCD00628052	1.17095292109665
CpCD00331004	0.737512044361841
CpCD00331005	0.829973238571812
CpCD00331006	0.748695148562666
CpCD00331007	0.769744645945139
CpCD00331008	0.759766218849819
CpCD00331009	0.779154555430225
CpCD00331010	0.750521923194226
CpCD00331011	0.768799066012114
CpCD00331012	0.737889063110019
CpCD00331013	0.790964686233094
CpCD00331014	0.750608375663251
CpCD00331015	0.740068005055518
CpCD00331016	0.760829071247883
CpCD00331017	0.745777380139802
CpCD00331018	0.903132116607072
CpCD00331019	0.769974948763653
CpCD00331020	0.762529376699739
CpCD00331021	0.748363005468112
CpCD00331022	0.770075597932564
CpCD00331023	0.74564361128103
CpCD00331024	0.836430298211839
CpCD00331025	0.833585823027338
CpCD00331612	0.724348912307319
CpCD00331613	0.760466336896876
CpCD00331614	0.772292685608752
CpCD00334848	0.849454955096494
CpCD00334919	0.921739833189749
CpCD00334920	0.675235474381623
CpCD00338482	0.816115183346836
CpCD00338483	0.836782269761756
CpCD00338484	0.860385082959301
CpCD00338485	0.873277407659523
CpCD00338486	0.898213379545416
CpCD00338487	0.68546164720723
CpCD00338488	0.671611152544187
CpCD00338489	0.642611432494446
CpCD00338490	0.654926627257593
CpCD00338491	0.636537966256414
CpCD00338492	0.664307973741297
CpCD00338553	0.937288046661374
CpCD00338554	0.740783891473527
CpCD00338555	0.966517228820166
CpCD00338556	0.750464053551528
CpCD00338557	0.774403690739242
CpCD00338558	0.775310991250111
CpCD00338559	0.800900141269582
CpCD00338560	0.685711570500808
CpCD00339059	1.01281447375753
CpCD00339060	0.705643409912777
CpCD00339636	1.0433830772019
CpCD00339637	1.08038635334245
CpCD00339638	0.905978743799765
CpCD00339639	0.97921656355392
CpCD00339640	1.04166261705401
CpCD00339641	0.959359065956648
CpCD00339642	1.08439096633852
CpCD00339643	0.972735839188579
CpCD00339644	0.95386775543366
CpCD00339936	0.970920329763497
CpCD00339937	0.84911588174585
CpCD00339962	0.767319352042875
CpCD00340080	0.837311761555375
CpCD00340081	0.913177913485881
CpCD00340100	0.943727487438311
CpCD00340101	0.694691267772055
CpCD00340102	0.825064640527844
CpCD00340103	0.679793717665838
CpCD00340104	0.762112405675973
CpCD00340105	0.808680767296053
CpCD00340106	0.960343105186955
CpCD00340107	0.774572526301414
CpCD00343761	0.832302714503639
CpCD00343762	0.800331317014085
CpCD00343763	0.863699765498946
CpCD00343764	0.928668574957217
CpCD00343765	0.921343959042977
CpCD00343766	0.926611956376385
CpCD00343767	0.895772410934731
CpCD00343768	0.902991060926089
CpCD00343769	0.867302313136947
CpCD00343770	0.908089757279664
CpCD00343777	0.815292879254155
CpCD00343778	0.818967629925347
CpCD00343849	0.7663223021274
CpCD00343850	0.790448175691914
CpCD00343851	0.726411323093739
CpCD00343976	0.882238704092668
CpCD00343978	0.755852992538919
CpCD00343980	0.680822358657632
CpCD00343982	0.631913753203437
CpCD00343986	0.669562577910735
CpCD00343987	0.789264136091672
CpCD00343992	0.795281288117709
CpCD00344000	0.729503871308316
CpCD00344069	0.774843952314982
CpCD00344070	0.970184162306888
CpCD00344124	0.946979842758944
CpCD00344125	0.892019555838731
CpCD00344126	0.944841026567823
CpCD00344127	0.776325158457649
CpCD00344128	0.791220199423716
CpCD00344129	0.953570972345859
CpCD00344130	0.77775276083662
CpCD00344131	0.801697695389043
CpCD00344188	0.851880500906065
CpCD00344189	0.812681224984244
CpCD00344381	0.697185335024632
CpCD00344382	0.68768899076894
CpCD00344383	0.720585292691659
CpCD00344384	0.712087308757886
CpCD00344385	0.666949080576957
CpCD00344386	0.689918549135469
CpCD00344606	0.701804882428243
CpCD00384779	0.638381313408765
CpCD00384780	0.575533621669477
CpCD00385252	0.708203565941416
CpCD00385253	0.763115840494308
CpCD00385254	0.814873421329726
CpCD00385255	0.929756936638027
CpCD00385256	0.874808366134364
CpCD00385257	0.785338188741055
CpCD00385258	0.702241972871204
CpCD00397359	0.761027478135513
CpCD00397360	0.64049287660204
CpCD00397361	0.904035801569651
CpCD00397362	0.840284024177949
CpCD00397363	0.949177672789295
CpCD00397364	0.89048270488947
CpCD00397365	0.826943212766603
CpCD00397366	0.693600966186083
CpCD00397367	0.660878430573586
CpCD00397368	0.663868481268222
CpCD00397369	0.770113107054492
CpCD00397370	0.803472632213029
CpCD00397371	0.812424654938344
CpCD00397372	0.79975720527578
CpCD00397373	0.833011122772015
CpCD00397374	0.73695892798941
CpCD00397375	0.774711776260678
CpCD00397376	0.827301155052541
CpCD00422952	0.779006788080066
CpCD00422959	0.726301624029464
CpCD00423000	0.667321146873152
CpCD00423002	0.98951996565686
CpCD00423158	0.864036870303785
CpCD00423160	0.737320479503766
CpCD00423161	0.772070945291987
CpCD00423162	0.955043776086761
CpCD00423163	0.639429118909183
CpCD00423444	0.731715516472319
CpCD00423465	0.803090102946301
CpCD00423466	0.813013437796652
CpCD00530740	0.735008100445273
CpCD00530799	0.802827760312944
CpCD00530893	1.12359817537669
CpCD00530894	0.856776486193969
CpCD00530896	0.875198314154196
CpCD00530984	0.923174472917833
CpCD00531021	0.748055158329642
CpCD00531105	0.57379341252671
CpCD00531106	0.786608200321755
CpCD00531163	0.778053382112489
CpCD00531291	0.79658679402199
CpCD00531966	0.690130865813842
CpCD00531978	0.867551758477658
CpCD00536406	0.958655825216341
CpCD00539972	0.767429825223763
CpCD00539973	0.744943911973442
CpCD00540126	0.809293861803823
CpCD00540127	0.924024148493432
CpCD00540129	0.88537280906054
CpCD00540130	0.854260399851164
CpCD00540131	0.7791827746028
CpCD00540132	0.938871353516687
CpCD00540133	0.829039272222766
CpCD00540134	0.929494557188468
CpCD00540135	0.751144757608886
CpCD00540136	0.796734344358822
CpCD00540137	0.968806567511543
CpCD00540138	0.933354932227905
CpCD00540139	0.809987372016759
CpCD00540140	0.771761022037371
CpCD00540141	0.847341150507146
CpCD00540142	0.768107390025519
CpCD00540143	0.800828582284232
CpCD00540144	0.922307313551439
CpCD00540145	0.884774653182209
CpCD00540146	0.742811634619684
CpCD00540147	0.801246032374899
CpCD00540148	0.96499749873942
CpCD00540149	0.896523705501832
CpCD00540150	0.917575016410916
CpCD00540300	0.844418714685795
CpCD00540301	0.833273867467073
CpCD00540302	0.803267339588128
CpCD00540303	0.838151076879798
